Format Version,1.23,Take Name,Labeling_Take 2022-01-15 04.53.00 PM_004 (1),Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-01-15 04.57.08.475 오후,Total Frames in Take,437,Total Exported Frames,437,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.100000,132.306732,283.240906,33.571354,145.104355,280.724915,49.738365,162.869507,265.312042,61.729519,185.165100,249.658676,87.821823,111.965370,310.663940,127.756477,126.155334,316.260681,169.613083,140.015503,308.703979,192.596786,87.983093,310.223083,133.696350,72.394958,307.634644,183.273651,74.742508,293.881897,210.888901,60.058552,301.455688,129.436859,53.560684,299.705750,176.174240,49.999748,283.960510,202.135574,36.229607,284.012756,121.535240,16.560879,276.696533,145.741531,9.833863,269.725311,169.451401,91.330338,324.370544,85.838921,53.749371,313.647125,76.639481,57.024025,309.969086,104.421532
7,0.116667,132.565918,283.112488,33.503410,145.353699,280.592957,49.689632,163.162552,265.138397,61.537655,185.441010,249.407455,87.659019,112.428436,310.390228,127.801849,126.663681,315.903687,169.657089,140.524109,308.204437,192.612762,88.393158,310.019867,133.722580,72.797905,307.425110,183.369659,75.264832,293.571655,210.923157,60.451969,301.237640,129.502335,53.958328,299.492249,176.331299,50.402504,283.682220,202.255600,36.556591,283.840546,121.618317,16.567245,277.042847,146.072342,10.232947,269.514374,169.574539,91.640312,324.225250,85.921242,54.083889,313.493011,76.691315,57.396469,309.816193,104.516624
8,0.133333,132.810364,282.987366,33.487076,145.585022,280.469818,49.663239,163.453918,264.952179,61.519085,185.802185,249.239212,87.633118,112.781525,310.171967,127.850067,127.104996,315.505096,169.773346,141.033401,307.740448,192.664719,88.757088,309.779785,133.839081,73.320930,307.056152,183.480881,75.747391,293.219879,211.026077,60.816936,301.056610,129.607040,54.405678,299.224457,176.382507,50.890347,283.400482,202.300751,36.887741,283.680542,121.700500,16.935160,276.904907,146.220596,10.639319,269.304993,169.669159,92.427734,323.501434,85.367432,54.387451,313.329010,76.765266,57.741852,309.634613,104.598549
9,0.150000,133.066544,282.867401,33.524666,145.824051,280.237762,49.572437,163.683075,264.772400,61.479153,186.013992,248.970963,87.510559,113.170929,309.887451,127.929268,127.605347,315.128448,169.817398,141.500397,307.255768,192.706589,89.141388,309.541504,133.946320,73.694077,306.729034,183.615295,76.252243,292.797089,211.105743,61.169228,300.857208,129.746536,54.810566,298.896240,176.517227,51.307854,283.042389,202.417587,37.247025,283.518311,121.815956,17.337784,276.646240,146.317551,10.998603,269.116272,169.804810,92.262764,323.895782,86.073357,54.669109,313.207428,76.923882,58.016479,309.489014,104.692574
10,0.166667,133.286453,282.659698,33.557316,146.116028,280.062836,49.674911,163.935547,264.522461,61.529011,186.190445,248.660324,87.508842,113.506882,309.675049,128.029816,127.911087,314.789276,169.887360,141.860672,306.883972,192.742966,89.426933,309.328949,133.990448,74.054276,306.484070,183.645035,76.522797,292.556213,211.142517,61.456009,300.636017,129.773529,55.060757,298.612610,176.554047,51.588280,282.735962,202.466431,37.485062,283.319702,121.873215,17.589621,276.449249,146.382675,11.304926,268.898285,169.875473,92.995598,323.159363,85.540268,54.928730,313.047455,76.951721,58.283203,309.284973,104.732025
11,0.183333,133.499100,282.468353,33.596241,146.299576,279.878143,49.685471,164.173370,264.336884,61.581699,186.417191,248.444138,87.600769,113.684769,309.425537,128.088562,128.151886,314.548737,169.957962,142.084061,306.577698,192.817520,89.628250,309.113068,134.021027,74.269424,306.259552,183.700211,76.750191,292.312622,211.195770,61.644699,300.437531,129.826981,55.252411,298.406738,176.670624,51.783237,282.431824,202.477646,37.686798,283.092804,121.928436,17.771797,276.254272,146.405258,11.518492,268.648987,169.915741,93.241325,322.954163,85.569923,55.151733,312.867706,77.015564,58.510693,309.057922,104.799606
12,0.200000,133.729904,282.271301,33.656551,146.472122,279.697998,49.719570,164.324341,264.169891,61.489044,186.658279,248.323883,87.608040,113.876213,309.270813,128.144409,128.372070,314.387299,169.988983,142.285568,306.415649,192.868256,89.827583,308.932404,134.084244,74.425858,306.095215,183.762405,76.941917,292.095612,211.248932,61.807896,300.264069,129.880402,55.439999,298.223175,176.698029,51.936779,282.286957,202.539200,37.920975,282.869812,121.933662,17.969778,275.992096,146.450027,11.659657,268.436859,169.939285,93.395653,322.796112,85.653023,55.341511,312.671356,77.073769,58.692471,308.905884,104.901817
13,0.216667,133.899612,282.179413,33.716927,146.695282,279.570892,49.796276,164.493774,264.004517,61.573833,186.809479,248.114822,87.727028,114.113197,309.125092,128.202271,128.616150,314.243713,170.101776,142.529633,306.286346,192.944031,90.041046,308.821014,134.234756,74.618187,305.960266,183.898193,77.152687,291.941467,211.333130,61.963097,300.081543,130.021957,55.581444,298.042053,176.779861,52.082428,282.095856,202.628128,38.093342,282.735931,121.990456,18.162737,275.798859,146.514435,11.802909,268.242188,169.996658,93.591187,322.660522,85.704422,55.529125,312.555573,77.158081,58.882381,308.764099,104.938416
14,0.233333,134.079605,282.079254,33.792404,146.873016,279.475830,49.852013,164.677612,263.863922,61.650276,186.965912,247.959137,87.814331,114.310287,308.991302,128.306335,128.844070,314.018768,170.209747,142.791046,305.950623,193.044281,90.244675,308.684723,134.317734,74.927597,305.688568,183.979919,77.357925,291.685760,211.457443,62.170689,299.943695,130.107193,55.748695,297.865112,176.876923,52.278748,281.900177,202.721512,38.264267,282.681152,122.118568,18.326601,275.710754,146.558990,12.005606,268.121674,170.018799,93.785667,322.585846,85.839447,55.732338,312.489136,77.277634,59.068642,308.660187,105.010536
15,0.250000,134.285538,282.051086,33.900337,147.122940,279.431488,50.002113,164.885529,263.807892,61.704994,187.137299,247.871674,87.812889,114.507050,308.930389,128.433243,129.071152,313.911469,170.268295,143.043198,305.840942,193.090851,90.437782,308.570557,134.357559,75.076370,305.608917,184.042068,77.537682,291.577362,211.497864,62.360126,299.840057,130.119644,55.939060,297.758026,176.933243,52.441322,281.811676,202.777847,38.440193,282.538666,122.167885,18.484758,275.571960,146.576813,12.165907,267.951019,170.019562,93.966980,322.490265,85.912460,55.922642,312.388000,77.327126,59.247929,308.555023,105.110893
