Format Version,1.23,Take Name,Labeling_Take 2022-01-15 04.53.00 PM_002,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-01-15 04.56.11.275 오후,Total Frames in Take,416,Total Exported Frames,416,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.100000,-47.342545,487.744598,42.252472,-40.219398,495.241364,59.916698,-16.323738,497.952637,80.334778,1.916749,498.144348,112.446144,-75.708923,477.017609,144.635834,-57.230595,473.819397,183.908691,-38.101105,470.214417,202.627823,-92.126045,455.782410,147.186798,-83.554420,433.307861,191.589111,-66.521866,421.697052,212.615112,-102.228722,427.660889,139.682953,-91.644890,408.535400,181.068619,-75.866798,392.491669,200.371399,-107.127739,402.949219,124.527039,-104.740372,378.419586,149.994965,-95.060509,366.701813,169.408844,-108.122574,475.675629,91.488937,-121.953667,440.821167,77.427742,-119.169685,437.773041,105.314018
7,0.116667,-46.839794,487.775543,42.279942,-39.759830,495.221191,59.887966,-15.827005,498.045959,80.126076,2.594784,498.461151,112.149353,-74.960922,476.930115,144.735901,-56.367538,473.751526,183.954956,-37.162731,470.177307,202.580750,-91.353867,455.674042,147.253860,-82.742188,433.211853,191.689941,-65.613426,421.577820,212.620499,-101.545029,427.566559,139.777542,-90.870476,408.421143,181.166672,-75.101501,392.378387,200.471710,-106.416092,402.840149,124.653069,-103.957527,378.269806,150.077469,-94.242989,366.566315,169.505219,-107.434418,475.526794,91.613014,-121.386826,440.763580,77.624855,-118.525444,437.725952,105.504929
8,0.133333,-46.442253,487.793091,42.268887,-39.308506,495.242584,59.842896,-15.361383,498.207642,79.889748,3.241210,498.812592,111.796967,-74.128906,476.865387,144.791489,-55.400883,473.769470,183.989395,-36.145336,470.182007,202.531265,-90.514404,455.555389,147.344940,-81.739716,433.101349,191.767929,-64.605240,421.494598,212.671082,-100.705597,427.446228,139.912781,-89.886650,408.283966,181.237823,-73.991455,392.242676,200.453705,-105.595100,402.698456,124.810936,-102.940681,378.087250,150.215057,-93.148087,366.401184,169.573151,-106.862801,475.444946,91.783035,-120.768425,440.633514,77.819649,-117.808548,437.589966,105.693314
9,0.150000,-45.940235,487.829956,42.187138,-38.857777,495.286194,59.755245,-14.843550,498.362640,79.695221,3.889439,499.079529,111.518341,-73.285797,476.734833,144.858948,-54.378113,473.677460,183.940704,-35.086372,470.111328,202.484024,-89.633362,455.427551,147.485718,-80.687347,432.917206,191.853424,-63.418663,421.299408,212.629272,-99.801765,427.267731,140.058853,-88.828590,408.086670,181.344208,-72.770905,392.021057,200.465515,-104.690895,402.504089,124.971542,-101.821701,377.856934,150.323654,-91.913780,366.176361,169.671570,-106.203949,475.355682,92.003426,-119.901901,440.447998,77.777504,-117.040787,437.433441,105.893700
10,0.166667,-45.511753,487.867493,42.080193,-38.430450,495.381653,59.569431,-14.351087,498.599854,79.316086,4.625917,499.480499,111.041855,-71.998909,476.536713,144.819778,-53.112930,473.520813,183.945862,-33.670544,469.952118,202.329422,-88.597923,455.263794,147.624664,-79.379494,432.740997,191.892776,-62.124477,421.173309,212.729492,-98.772141,427.094940,140.227402,-87.579224,407.866547,181.436310,-71.435699,391.820923,200.442596,-103.676888,402.276245,125.126617,-100.706467,377.646881,150.498032,-90.590637,365.924103,169.702087,-105.407860,475.161285,92.195007,-119.169800,440.315369,78.015633,-116.200600,437.252472,106.132660
11,0.183333,-45.150089,487.917267,41.932510,-37.992737,495.458313,59.357380,-13.803282,498.851563,78.883736,5.388074,499.898895,110.388313,-70.723701,476.360992,144.829468,-51.547356,473.383820,183.824020,-31.958353,469.865234,202.033340,-87.273735,455.044403,147.744781,-77.753716,432.508148,191.922516,-60.257710,420.899475,212.555832,-97.491425,426.841278,140.374298,-85.970161,407.588165,181.504059,-69.638252,391.534851,200.351700,-102.514893,402.059631,125.380623,-99.188202,377.327545,150.562790,-88.987823,365.624390,169.701309,-104.628128,474.986267,92.494293,-118.405464,440.122498,78.388069,-115.172745,436.996094,106.393661
12,0.200000,-44.637859,488.011932,41.734489,-37.472553,495.511719,59.139675,-13.158152,499.045746,78.413300,6.403906,500.211060,109.686005,-69.317902,476.106415,144.881348,-49.785938,473.108276,183.670303,-30.029711,469.595947,201.753922,-85.849403,454.759766,147.861404,-76.236496,432.226349,192.093185,-58.248913,420.557465,212.421234,-96.045731,426.527649,140.545807,-84.119576,407.211365,181.558472,-67.606995,391.166077,200.226105,-101.013809,401.674255,125.488953,-97.353775,376.955505,150.670074,-86.815842,365.165558,169.614655,-103.697365,474.744171,92.824692,-117.541107,439.919586,78.757782,-114.050148,436.725952,106.730911
13,0.216667,-44.160801,488.119812,41.627956,-36.372421,495.211914,58.630405,-12.440244,499.223145,77.876183,7.491969,500.562714,108.891029,-67.800446,475.809204,144.944809,-47.864620,472.824860,183.550034,-27.925409,469.316803,201.374573,-84.354103,454.464111,148.034180,-74.352753,431.806671,192.121216,-56.167004,420.170868,212.293121,-94.470657,426.138214,140.726349,-82.111198,406.740997,181.525650,-65.380959,390.657990,200.011124,-99.476219,401.259186,125.681831,-95.356438,376.411621,150.697861,-84.443352,364.605347,169.398697,-102.693047,474.506073,93.195313,-116.531502,439.647308,79.123901,-112.773209,436.361725,107.037964
14,0.233333,-43.593544,488.211456,41.425148,-35.810558,495.332489,58.415443,-11.628530,499.389618,77.274460,8.682774,500.934296,107.976509,-66.165886,475.576691,145.007782,-45.754402,472.552887,183.382309,-25.612755,469.057007,200.996429,-82.693626,454.220764,148.213791,-72.221825,431.468536,192.097870,-53.892151,419.858948,212.157486,-92.786362,425.756073,140.884521,-80.033752,406.319092,181.649094,-62.961304,390.164337,199.760803,-97.859726,400.876831,125.940369,-93.270531,375.843781,150.703537,-82.065865,364.016998,169.212311,-101.611351,474.234253,93.573059,-115.500687,439.401642,79.584099,-111.462357,436.064758,107.452629
15,0.250000,-43.056252,488.214569,41.357384,-35.104275,495.330383,58.279125,-10.774991,499.394012,76.753128,9.918460,501.159973,107.194626,-64.397102,475.294800,145.107849,-43.579510,472.222839,183.241760,-23.199360,468.712311,200.594437,-80.879150,453.864227,148.362762,-69.940300,431.094391,192.121536,-51.454773,419.503571,212.035263,-91.001923,425.412933,141.168045,-77.735550,405.847137,181.648254,-60.469765,389.715912,199.573761,-96.171570,400.486969,126.170410,-91.147621,375.372955,150.825546,-79.742073,363.583221,169.239151,-100.439621,474.025299,94.069969,-114.425087,439.223694,80.102867,-110.092667,435.794220,107.916626
16,0.266667,-42.303307,488.178253,41.315220,-34.257919,495.240112,58.142273,-9.752851,499.345245,76.253304,11.421303,501.245728,106.329323,-62.668018,474.979462,145.219177,-41.475159,471.933350,183.192978,-20.929659,468.441132,200.320404,-79.085548,453.523285,148.653259,-67.717453,430.614899,192.204742,-48.982182,418.954834,211.858124,-89.278542,425.018402,141.401505,-75.561714,405.299530,181.672958,-58.204090,389.149933,199.438736,-94.634277,400.193237,126.446846,-89.399796,374.959503,150.941467,-77.813629,363.096344,169.170776,-99.174896,473.820953,94.550186,-113.287361,439.020538,80.598099,-108.695000,435.521454,108.405975
17,0.283333,-41.446327,488.046753,41.288101,-33.327938,495.060059,58.083237,-8.691461,499.232971,75.781189,12.953617,501.268799,105.482697,-60.886860,474.685608,145.437042,-39.294758,471.674774,183.158447,-18.604839,468.177795,200.106781,-77.313408,453.262512,149.006134,-65.626106,430.235901,192.403473,-46.733498,418.562378,211.866440,-87.671822,424.725769,141.776352,-73.727104,404.823364,181.907242,-56.171856,388.605652,199.436707,-93.121559,399.826080,126.670334,-87.879715,374.533173,151.060440,-76.214867,362.515808,169.187073,-97.885910,473.597687,95.077133,-112.151886,438.849457,81.187546,-107.268158,435.285034,108.870773
18,0.300000,-40.712868,487.867310,41.392483,-32.427193,494.892242,58.060108,-7.648897,499.069061,75.397041,14.377740,501.267670,104.792259,-59.036816,474.355103,145.720261,-37.022655,471.386963,183.201614,-16.145611,467.842712,199.924881,-75.469810,452.919678,149.419281,-63.323849,429.861237,192.682159,-44.258339,418.114136,212.006973,-86.003738,424.428162,142.266220,-71.823929,404.432678,182.317322,-54.051083,388.125732,199.605286,-91.672462,399.525024,127.157837,-86.360008,374.158691,151.473022,-74.481949,362.038330,169.354584,-96.593536,473.391418,95.752800,-111.036545,438.709534,81.934479,-105.919716,435.070282,109.599350
19,0.316667,-40.057438,487.731476,41.625294,-31.649172,494.734772,58.243423,-6.659534,498.921326,75.107323,15.771553,501.267029,104.180107,-57.212925,473.946198,146.149490,-34.725025,470.917938,183.335815,-13.669724,467.384338,199.837799,-73.573524,452.488922,150.030884,-60.855057,429.284607,193.020172,-41.502365,417.439728,212.000854,-84.189346,424.019440,142.869705,-67.534630,402.273987,180.213715,-51.627216,387.493591,199.708847,-90.137276,399.181793,127.729790,-84.667976,373.705505,151.913910,-72.572235,361.418427,169.525330,-95.341362,473.141479,96.615479,-109.944771,438.511627,82.844627,-104.528008,434.791840,110.422493
20,0.333333,-39.456989,487.720764,42.063419,-30.937941,494.661346,58.631927,-5.782453,498.899353,75.076653,17.088675,501.310760,103.768654,-55.577644,473.463074,146.730988,-32.718800,470.408356,183.692413,-11.473021,466.866638,199.962326,-71.751457,451.916626,150.644928,-58.563091,428.574432,193.428711,-39.013645,416.693695,212.163254,-82.415359,423.443909,143.476273,-63.948757,401.142609,181.529251,-49.322762,386.799164,199.899872,-88.525177,398.695251,128.301102,-82.699852,372.902344,152.106400,-70.597488,360.649750,169.698441,-94.154053,472.812439,97.614449,-108.878456,438.247040,83.823547,-103.139442,434.473938,111.304207
21,0.350000,-38.906960,487.795532,42.733044,-30.293106,494.681885,59.182762,-5.081690,498.978088,75.330940,18.154900,501.492096,103.637947,-54.082085,472.965393,147.401489,-30.980129,469.883667,184.139481,-9.626916,466.377747,200.268036,-70.190361,451.321838,151.349930,-56.581940,427.823395,193.909637,-36.942173,415.931366,212.508118,-80.824883,422.838501,144.185898,-61.879250,400.358337,181.936447,-47.120998,385.940399,200.056152,-86.965279,398.087372,128.864105,-80.872375,372.100464,152.425919,-68.523682,359.733215,169.737122,-93.082901,472.410736,98.621284,-107.828888,437.878387,84.751328,-101.787300,433.915070,112.107735
22,0.366667,-38.390144,487.884491,43.419380,-29.737026,494.722687,59.870571,-4.467780,499.093018,75.710770,19.095444,501.813049,103.692383,-52.748318,472.464874,148.158173,-29.333574,469.407684,184.686615,-7.865963,465.936554,200.669174,-68.722588,450.822845,152.110352,-54.742748,427.071350,194.488327,-34.840050,415.109436,212.790787,-79.277145,422.150238,144.862686,-59.918697,399.480774,182.449661,-44.925442,385.084534,200.268906,-85.479362,397.425049,129.462616,-79.066811,371.142883,152.628387,-66.609604,358.707581,169.793564,-92.143509,471.984985,99.693596,-106.817192,437.454926,85.741837,-100.577209,433.372528,113.027290
23,0.383333,-37.902256,487.983154,44.275051,-29.170067,494.736420,60.659973,-3.806901,499.160187,76.148209,20.053511,502.036926,103.842590,-51.520592,471.962402,148.990051,-27.887388,468.893860,185.343552,-6.326803,465.518982,201.223038,-67.406364,450.237915,152.943390,-53.110798,426.278564,195.125824,-33.071198,414.320679,213.251740,-77.930832,421.517395,145.606522,-58.211025,398.730896,182.935806,-43.127842,384.245575,200.630615,-84.081024,396.774597,130.093918,-77.495575,370.244507,152.956970,-64.803825,357.595764,169.841660,-91.179680,471.586731,100.750885,-105.863129,437.075134,86.741623,-99.468338,432.895203,113.997650
24,0.400000,-37.321495,488.034027,45.144863,-28.486193,494.663177,61.461536,-3.181789,499.204163,76.702812,20.952038,502.223358,104.124138,-50.387089,471.508911,149.882126,-26.523829,468.401093,186.015030,-4.929480,465.135742,201.843124,-66.222176,449.675201,153.815552,-51.634766,425.653015,195.798141,-31.472940,413.634216,213.827484,-76.701683,420.928528,146.388962,-56.797939,397.975616,183.569870,-41.575119,383.574738,201.130188,-82.827690,396.146729,130.771149,-76.008827,369.427002,153.326950,-63.798374,356.990570,170.801086,-90.341759,471.212128,101.878899,-104.982910,436.735504,87.735107,-98.410622,432.429779,114.931389
25,0.416667,-36.777828,488.022949,46.074551,-27.874708,494.582947,62.349468,-2.531741,499.203583,77.353676,21.842587,502.339661,104.548866,-49.297215,471.089417,150.802750,-25.195803,468.037933,186.788757,-3.488202,464.776276,202.476425,-65.053711,449.181061,154.716537,-50.206661,425.012299,196.528519,-29.902252,412.934265,214.432358,-75.530190,420.386475,147.219788,-55.361012,397.366730,184.211182,-40.080505,382.894531,201.653458,-81.643982,395.614502,131.523468,-74.749153,368.819489,153.913864,-61.798393,356.029327,170.522171,-89.453659,470.835724,102.943794,-104.092178,436.398712,88.808662,-97.389137,431.962799,115.895866
26,0.433333,-36.239983,488.027588,47.086319,-27.259468,494.574371,63.284100,-1.845283,499.164948,78.060585,22.786249,502.372742,104.961319,-48.225403,470.708801,151.721237,-23.956448,467.622162,187.591431,-2.166809,464.395264,203.197891,-63.941002,448.732635,155.627487,-48.917385,424.382019,197.347641,-28.528650,412.369080,215.124664,-74.422386,419.934509,148.048553,-54.061970,396.777374,184.958786,-38.688324,382.294678,202.206146,-80.588249,395.199432,132.325089,-73.502075,368.294952,154.525864,-60.962696,355.623383,171.644852,-88.637589,470.566742,104.128044,-103.246857,436.102417,89.805374,-96.404259,431.583466,116.889618
27,0.450000,-35.510017,488.046051,47.949551,-27.000589,494.834747,64.580658,-1.034532,499.066315,78.765244,23.753584,502.284180,105.537804,-47.240536,470.415771,152.600708,-22.899689,467.425781,188.443466,-1.039078,464.060303,203.902695,-62.982300,448.416382,156.519653,-47.757133,423.942505,198.040375,-27.387094,411.880280,215.737595,-73.413574,419.555542,148.828583,-52.944141,396.225403,185.611404,-37.642876,381.807343,202.794647,-79.556854,394.863770,133.044968,-72.335739,367.786591,155.001984,-59.840950,355.118622,172.106461,-87.780617,470.368713,105.122757,-102.408478,435.922058,90.735504,-95.481682,431.342834,117.800789
28,0.466667,-34.750004,488.090485,48.814919,-25.730251,494.551056,65.021484,-0.178586,498.999786,79.438477,24.736788,502.175507,106.082886,-46.359821,470.265656,153.450821,-21.848183,467.155487,189.162598,-0.050500,463.859406,204.629013,-62.061089,448.272858,157.323624,-46.827663,423.768768,198.815125,-26.332848,411.599213,216.427399,-72.504875,419.360809,149.575821,-51.992279,395.999603,186.196686,-36.654709,381.477112,203.401764,-78.563866,394.599854,133.640060,-71.439499,367.506500,155.584106,-58.856445,354.747162,172.553101,-86.960480,470.273529,106.000046,-101.581955,435.893158,91.592163,-94.596649,431.240234,118.600822
29,0.483333,-33.986412,488.192902,49.527870,-24.948956,494.582428,65.759926,0.705226,498.964783,80.013611,25.797619,502.085938,106.506844,-45.376301,470.281891,154.152832,-20.793467,467.113647,189.782547,1.101549,463.791809,205.184662,-61.100319,448.253387,158.069870,-45.692226,423.666046,199.426895,-25.149307,411.446472,216.976227,-71.637291,419.304626,150.280182,-50.973698,395.824188,186.786026,-35.692852,381.316803,203.993607,-77.686607,394.570679,134.319672,-70.482811,367.277557,156.023651,-57.381802,354.287109,172.295990,-86.098305,470.313690,106.821220,-100.797920,435.984070,92.405838,-93.744141,431.313049,119.431908
30,0.500000,-33.302902,488.357056,50.180466,-24.033487,494.701416,66.271957,1.614566,499.026855,80.471718,26.856180,502.039429,106.799232,-44.299538,470.365143,154.808746,-19.525293,467.131836,190.339615,2.457929,463.733185,205.596985,-60.016956,448.297607,158.761414,-44.395134,423.608917,199.993973,-23.708471,411.445343,217.359802,-70.619537,419.305054,150.916763,-49.762463,395.740326,187.322281,-34.451275,381.212128,204.429947,-76.765282,394.571014,134.978745,-69.400009,367.170502,156.423889,-56.886341,354.321838,173.338455,-85.257576,470.468750,107.645493,-99.961815,436.125458,93.187027,-92.825584,431.393494,120.157585
31,0.516667,-32.589119,488.597443,50.713108,-23.283928,494.839783,66.790131,2.466349,499.180511,80.745781,27.899038,502.200531,106.949326,-43.128757,470.433685,155.331696,-18.112026,467.151123,190.713547,3.925128,463.772186,205.848801,-58.898132,448.347382,159.336365,-43.114143,423.635223,200.529755,-22.274197,411.410339,217.708008,-69.464874,419.297302,151.494202,-48.387016,395.628174,187.690826,-33.109859,381.039551,204.744568,-75.574463,394.547638,135.418594,-68.246574,367.139435,156.841690,-55.587753,354.211334,173.604431,-84.309532,470.583923,108.316528,-99.082954,436.255219,93.913818,-91.780136,431.460632,120.835495
32,0.533333,-31.824604,488.797882,51.172035,-22.424877,495.053528,67.168083,3.496262,499.424561,80.668983,29.026951,502.291199,106.987091,-41.947372,470.500854,155.788849,-16.810165,467.185028,191.058350,5.355485,463.771637,206.060425,-57.697060,448.386230,159.809174,-41.740292,423.614990,200.876770,-20.832912,411.407410,217.988449,-68.277946,419.302643,151.930298,-46.986687,395.602814,188.042603,-31.658848,380.993561,204.954147,-74.409233,394.615875,135.913528,-66.902435,367.058746,157.126160,-54.152111,354.133453,173.781235,-83.315094,470.675873,108.925926,-98.146248,436.398224,94.533592,-90.729576,431.529846,121.384697
33,0.550000,-30.925711,488.967804,51.500385,-21.447897,495.171051,67.459496,4.604687,499.435577,80.859001,30.340916,502.171814,106.922783,-40.681374,470.599426,156.096893,-15.347957,467.273193,191.258713,6.854026,463.799377,206.165588,-56.477520,448.503204,160.210861,-40.294331,423.622375,201.106033,-19.373964,411.364807,218.115845,-67.037239,419.370850,152.300735,-45.580238,395.549835,188.269745,-30.279135,380.979767,205.114059,-73.245300,394.672699,136.250748,-65.604294,367.046021,157.353226,-52.737770,354.076324,173.901520,-82.233032,470.852661,109.413467,-97.157562,436.603851,95.030937,-89.642845,431.742920,121.875755
